bdew_code,market_function,role_code,company_uid,company_name,company_id,code_row_id
9900112000008,Netzbetreiber,NB,660030,Stadtwerke Brühl GmbH,86,4039
9900113000007,Netzbetreiber,NB,663428,Bauer Netz GmbH & Co. KG,3561,176
9900114000006,Netzbetreiber,NB,661969,Stadtwerke Buchen GmbH & Co. KG,2079,4051
9900115000005,Netzbetreiber,NB,661970,Stadtwerke Buchholz in der Nordheide GmbH,2080,4055
9900116000004,Netzbetreiber,NB,661025,Gemeindewerke Budenheim - Anstalt des öffentlichen Rechts -,1128,1960
9900117000003,Netzbetreiber,NB,661971,Stadtwerke Bühl GmbH,2081,4061
9900121000007,Netzbetreiber,NB,661135,Gemeinde-Elektrizitäts- und Wasserwerk,1238,2297
9900122000006,Netzbetreiber,NB,660294,Butzbacher Netzbetrieb GmbH & Co. KG,393,332
9900123000005,Netzbetreiber,NB,661976,Stadtwerke Buxtehude GmbH,2086,4073
9900124000004,Netzbetreiber,NB,669677,Netze Calw GmbH,61458,1107
9900126000002,Netzbetreiber,NB,660314,Celle-Uelzen Netz GmbH,413,359
9900127000001,Netzbetreiber,NB,661979,Stadtwerke Cham GmbH,2089,4083
9900128000000,Netzbetreiber,NB,661980,Stadtwerke Clausthal-Zellerfeld GmbH,2090,4086
9900129000009,Netzbetreiber,NB,662441,SÜC Energie und H2O GmbH,2553,5796
9900130000006,Netzbetreiber,NB,661981,Stadtwerke Coesfeld Gesellschaft mit beschränkter Haftung,2091,4091
9900131000005,Netzbetreiber,NB,661983,Stadtwerke Crailsheim GmbH,2093,4096
9900132000004,Netzbetreiber,NB,661984,Stadtwerke Dachau,2094,4102
9900133000003,Netzbetreiber,NB,660723,Energieversorgung Dahlenburg-Bleckede AG,825,1233
9900134000002,Netzbetreiber,NB,660422,e-netz Südhessen AG,521,538
9900135000001,Netzbetreiber,NB,661985,Stadtwerke Deggendorf GmbH,2095,4105
9900136000000,Netzbetreiber,NB,661986,Stadtwerke Deidesheim GmbH,2096,4110
9900137000009,Netzbetreiber,NB,669109,Stadtwerke EVB Huntetal Netz GmbH,60890,4272
9900138000008,Netzbetreiber,NB,660536,Elektrizitätswerk Diessen Stadler GmbH,636,833
9900140000004,Netzbetreiber,NB,661992,Stadtwerke Dillingen/Saar Netzgesellschaft mbH,2102,4124
9900141000003,Netzbetreiber,NB,661993,Stadtwerke Dingolfing GmbH,2103,4131
9900142000002,Netzbetreiber,NB,661994,Stadtwerke Dinkelsbühl,2104,4133
9900143000001,Netzbetreiber,NB,661998,Stadtwerke Dorfen GmbH,2108,4142
9900144000000,Netzbetreiber,NB,660892,Westenthanner Energieversorgung GmbH,995,1660
9900146000008,Netzbetreiber,NB,661999,Stadtwerke Dreieich GmbH,2109,4149
9900147000007,Netzbetreiber,NB,660487,Eichsfelder Energie- und Wasserversorgungsgesellschaft mbH,586,689
9900148000006,Netzbetreiber,NB,662000,Stadtwerke Dülmen Gesellschaft mit beschränkter Haftung,2110,4153
9900153000009,Netzbetreiber,NB,661574,Netzgesellschaft Düsseldorf mbH,1680,3140
9900154000008,Netzbetreiber,NB,661570,Netze Duisburg GmbH,1676,3124
9900155000007,Netzbetreiber,NB,665084,Stadtwerke Eberbach GmbH,56856,4165
9900156000006,Netzbetreiber,NB,662003,Stadtwerke Ebermannstadt Versorgungsbetriebe GmbH,2113,4171
9900157000005,Netzbetreiber,NB,662004,Stadtwerke Eckernförde Gesellschaft mit beschränkter Haftung,2114,4174
9900158000004,Netzbetreiber,NB,660952,FischerStrom GmbH & Co. KG,1055,1796
9900163000007,Netzbetreiber,NB,660482,EHINGER ENERGIE GmbH & Co. KG,581,677
9900164000006,Netzbetreiber,NB,662005,STADTWERKE EICHSTÄTT Versorgungs-GmbH,2115,4180
9900165000005,Netzbetreiber,NB,662007,Stadtwerke Einbeck GmbH,2117,4188
9900167000003,Netzbetreiber,NB,662012,Stadtwerke Elmshorn,2122,4208
9900170000008,Netzbetreiber,NB,662014,Stadtwerke Emden GmbH,2124,4215
9900171000007,Netzbetreiber,NB,662017,Stadtwerke Emsdetten GmbH,2127,4227
9900172000006,Netzbetreiber,NB,662024,Stadtwerke Ostmünsterland GmbH & Co. KG,2135,4258
9900175000003,Netzbetreiber,NB,661832,SEW Stromversorgungs GmbH,1941,3625
9900176000002,Netzbetreiber,NB,662558,Überlandwerk Erding GmbH & Co. KG,2672,6085
9900179000009,Netzbetreiber,NB,660846,Erlanger Stadtwerke AG,948,1544
9900180000006,Netzbetreiber,NB,662022,Stadtwerke Eschwege GmbH,2132,4251
9900185000001,Netzbetreiber,NB,661378,Kraftwerk Farchant A. Poettinger & Co. KG,1484,2763
9900186000000,Netzbetreiber,NB,660505,Elektrizitäts- und Wasserversorgungsgenossenschaft Vagen eG,604,725
9900187000009,Netzbetreiber,NB,662031,Stadtwerke Flensburg GmbH,2143,4290
9900188000008,Netzbetreiber,NB,662032,Stadtwerke Forchheim GmbH,2144,4298
9900189000007,Netzbetreiber,NB,660544,Elektrizitätswerk Leitlein GmbH & Co. KG,644,861
9900190000004,Netzbetreiber,NB,660473,EGF EnergieGesellschaft Frankenberg mbH,572,1165
9900191000003,Netzbetreiber,NB,662034,Stadtwerke Frankenthal GmbH,2146,4301
9900200000001,Netzbetreiber,NB,660974,Freisinger Stadtwerke Versorgungs-GmbH,1077,1837
9900201000000,Netzbetreiber,NB,662037,Stadtwerke Freudenstadt GmbH & Co. KG,2149,4308
9900202000009,Netzbetreiber,NB,661662,ovag Netz GmbH,1770,3332
9900205000006,Netzbetreiber,NB,662039,Stadtwerke Fröndenberg Wickede GmbH,2151,4317
9900206000005,Netzbetreiber,NB,660098,Stadtwerke Fürstenfeldbruck GmbH,184,4321
9900207000004,Netzbetreiber,NB,661270,infra fürth gmbh,1374,2561
9900208000003,Netzbetreiber,NB,660562,Elektrizitätswerke Reutte GmbH & Co. KG,662,926
9900209000002,Netzbetreiber,NB,661657,OsthessenNetz GmbH,1765,3320
9900210000009,Netzbetreiber,NB,662040,Stadtwerke Furth im Wald GmbH & Co. KG,2152,4325
9900211000008,Netzbetreiber,NB,662041,Stadtwerke Gaggenau,2153,4329
9900216000003,Netzbetreiber,NB,661033,"Gemeindewerke Garmisch-Partenkirchen, KU",1136,1987
9900219000000,Netzbetreiber,NB,660141,Albwerk GmbH & Co. KG,235,50
9900220000007,Netzbetreiber,NB,661385,Kreiswerke Main-Kinzig GmbH,1491,2785
9900221000006,Netzbetreiber,NB,660494,ELE Verteilnetz GmbH,593,707
9900223000004,Netzbetreiber,NB,660726,Energieversorgung Gemünden GmbH,828,1250
9900224000003,Netzbetreiber,NB,662046,Stadtwerke Gengenbach -Versorgungsbetriebe-,2158,4341
9900225000002,Netzbetreiber,NB,662048,Stadtwerke Germersheim GmbH,2160,4353
9900227000000,Netzbetreiber,NB,660182,AVU Netz GmbH,279,133
9900229000008,Netzbetreiber,NB,661497,Mittelhessen Netz GmbH,1603,2993
9900231000004,Netzbetreiber,NB,661036,Gemeindewerke Glattbach,1139,1998
9900232000003,Netzbetreiber,NB,662053,Stadtwerke Glückstadt GmbH,2165,4364
9900235000000,Netzbetreiber,NB,660538,Elektrizitätswerk Goldbach-Hösbach GmbH & Co. KG,638,844
9900239000006,Netzbetreiber,NB,661776,Rothmoser GmbH & Co. KG,1885,3531
9900242000001,Netzbetreiber,NB,662061,STADTWERKE GREVEN GMBH,2173,4397
9900243000000,Netzbetreiber,NB,662560,Überlandwerk Leinetal G m b H,2674,6090
9900244000009,Netzbetreiber,NB,662063,"""Stadtwerke Gronau GmbH""",2175,4407
9900245000008,Netzbetreiber,NB,662064,Stadtwerke Groß-Gerau Versorgungs GmbH,2176,4411
9900247000006,Netzbetreiber,NB,662065,Stadtwerke Grünstadt GmbH,2177,4415
9900248000005,Netzbetreiber,NB,661577,Netzgesellschaft Gütersloh mbH,1683,3150
9900249000004,Netzbetreiber,NB,662068,Stadtwerke Gunzenhausen Gesellschaft mit beschränkter Haftung,2180,4425
9900254000007,Netzbetreiber,NB,662071,Stadtwerke Haiger,2183,4437
9900256000005,Netzbetreiber,NB,660437,E-Werke Haniel Haimhausen GmbH & Co. KG,536,587
9900257000004,Netzbetreiber,NB,661040,Gemeindewerke Halstenbek Strom - Erdgas - Wärme - Wasser - Abwasser - Dienstleistungen,1143,2013
9900258000003,Netzbetreiber,NB,662073,Stadtwerke Haltern am See Gesellschaft mit beschränkter Haftung,2185,4447
9900259000002,Netzbetreiber,NB,660095,Hamburger Energienetze GmbH,181,5727
9900261000008,Netzbetreiber,NB,661183,Stadtwerke Hameln Weserbergland GmbH,1286,2399
9900262000007,Netzbetreiber,NB,660643,Energie- und Wasserversorgung Hamm GmbH,744,1071
9900269000000,Netzbetreiber,NB,660628,enercity Netz GmbH,728,1039
9900270000007,Netzbetreiber,NB,662640,Versorgungsbetriebe Hann. Münden Gesellschaft mit beschränkter Haftung,2754,6234
9900271000006,Netzbetreiber,NB,661003,Gebrüder Eirich GmbH Co KG,1106,1892
9900272000005,Netzbetreiber,NB,662079,Stadtwerke Haslach i.K.,2191,4467
9900273000004,Netzbetreiber,NB,661879,Stadtwerk Haßfurt GmbH,1989,3724
9900274000003,Netzbetreiber,NB,661042,Gemeindewerke Haßloch GmbH,1145,2022
9900275000002,Netzbetreiber,NB,662083,"""Stadtwerke Heide GmbH""",2195,4476
9900277000000,Netzbetreiber,NB,662084,Stadtwerke Heidelberg Netze GmbH,2196,4484
9900278000009,Netzbetreiber,NB,661210,Hellenstein-Energie-Logistik GmbH,1313,2455
9900279000008,Netzbetreiber,NB,661043,Gemeindewerke Heikendorf Anstalt öffentlichen Rechts,1146,2026
9900280000005,Netzbetreiber,NB,661602,NHF Netzgesellschaft Heilbronn-Franken mbH,1708,3214
9900281000004,Netzbetreiber,NB,662089,Stadt Heilsbronn Stadtwerke,2201,4497
9900283000002,Netzbetreiber,NB,661413,"Licht- und Kraftwerke Helmbrechts, Gesellschaft mit beschränkter Haftung",1519,2834
9900285000000,Netzbetreiber,NB,662090,Stadtwerke Hemau,2202,4501
9900286000009,Netzbetreiber,NB,661106,Gemeindliche Werke Hengersberg,1209,2227
9900287000008,Netzbetreiber,NB,662091,Stadtwerke Herborn Gesellschaft mit beschränkter Haftung,2203,4507
9900291000002,Netzbetreiber,NB,662093,Stadtwerke Herne AG,2205,4515
9900292000001,Netzbetreiber,NB,661223,HEWA GmbH,1327,2492
9900293000000,Netzbetreiber,NB,661218,Hertener Stadtwerke GmbH,1321,2476
9900295000008,Netzbetreiber,NB,661219,Herzo Werke GmbH,1322,2481
9900298000005,Netzbetreiber,NB,662096,Stadtwerke Hilden GmbH,2208,4524
9900299000004,Netzbetreiber,NB,660872,EVI Energieversorgung Hildesheim GmbH & Co. KG,974,1591
9900300000000,Netzbetreiber,NB,660540,Elektrizitätswerk Hindelang eG,640,852
9900302000008,Netzbetreiber,NB,662098,Stadtwerke Hockenheim,2210,4529
9900304000006,Netzbetreiber,NB,661222,Stadtwerke Hof Energie+Wasser GmbH,1326,2489
9900307000003,Netzbetreiber,NB,661049,Gemeindewerke Holzkirchen GmbH,1152,2045
9900308000002,Netzbetreiber,NB,661330,KBG Kraftstrom-Bezugsgenossenschaft Homberg e.G.,1435,2673
9900309000001,Netzbetreiber,NB,662100,Stadtwerke Homburg GmbH,2212,4536
9900310000008,Netzbetreiber,NB,662105,Stadtwerke Husum Netz GmbH,2217,4552
9900313000005,Netzbetreiber,NB,661763,Rheinhessische Energie- und Wasserversorgungs-Gesellschaft mit beschränkter Haftung,1871,3503
9900314000004,Netzbetreiber,NB,662109,Stadtwerke Ingolstadt Netze GmbH,2221,4565
9900315000003,Netzbetreiber,NB,662429,Stromversorgung Inzell eG,2541,5748
9900317000001,Netzbetreiber,NB,662110,Stadtwerke Iserlohn GmbH,2222,4569
9900318000000,Netzbetreiber,NB,662111,Stadtwerke Itzehoe GmbH,2223,4571
9900319000009,Netzbetreiber,NB,660011,Stadtwerke Jülich GmbH,65,4576
9900320000006,Netzbetreiber,NB,661053,Gemeindewerke Kahl Versorgungsgesellschaft mbH,1156,2057
9900321000005,Netzbetreiber,NB,662466,SWK Stadtwerke Kaiserslautern Versorgungs-AG,2578,5859
9900323000003,Netzbetreiber,NB,661176,"GSW Gemeinschaftsstadtwerke GmbH Kamen, Bönen, Bergkamen",1279,2379
9900327000009,Netzbetreiber,NB,662117,Stadtwerke Karlsruhe Netzservice GmbH,2229,4596
9900328000008,Netzbetreiber,NB,660738,Energieversorgung Lohr-Karlstadt und Umgebung GmbH & Co. KG,840,1288
9900330000004,Netzbetreiber,NB,660700,EAM Netz GmbH,801,1181
9900332000002,Netzbetreiber,NB,662391,Städtische Werke Netz + Service GmbH,2503,5646
9900334000000,Netzbetreiber,NB,662634,Vereinigte Wertach-Elektrizitätswerke GmbH,2748,6215
9900336000008,Netzbetreiber,NB,662118,STADTWERKE KELHEIM GmbH & Co KG,2230,4600
9900337000007,Netzbetreiber,NB,662119,"""Stadtwerke Kempen GmbH""",2231,4603
9900339000005,Netzbetreiber,NB,662467,SWKiel Netz GmbH,2579,5860
9900340000002,Netzbetreiber,NB,660428,EVU-Schmid,527,558
9900341000001,Netzbetreiber,NB,660949,Fürstlich Fugger v. Glött'sche E-Werks GmbH & Co. KG,1052,1787
9900343000009,Netzbetreiber,NB,660644,Energie- und Wasserversorgung Kirchzarten GmbH,745,1074
9900344000008,Netzbetreiber,NB,661181,Gemeindewerke Kirkel GmbH,1284,2389
9900346000006,Netzbetreiber,NB,661415,"Licht-, Kraft- und Wasserwerke Kitzingen Gesellschaft mit beschränkter Haftung",1521,2841
9900348000004,Netzbetreiber,NB,661389,Kommunalunternehmen Stadtwerke Klingenberg (AöR),1495,2794
9900350000000,Netzbetreiber,NB,661341,Energienetze Mittelrhein GmbH & Co. KG,1446,2691
9900355000005,Netzbetreiber,NB,662124,Stadtwerke Konstanz GmbH,2236,4617
9900357000003,Netzbetreiber,NB,660677,Energie Waldeck-Frankenberg GmbH,778,1142
9900360000008,Netzbetreiber,NB,662464,NGN NETZGESELLSCHAFT NIEDERRHEIN MBH,2576,5851
9900361000007,Netzbetreiber,NB,662642,Versorgungsbetriebe Kronshagen GmbH,2756,6243
9900365000003,Netzbetreiber,NB,662126,Stadtwerke Kusel GmbH,2238,4623
9900366000002,Netzbetreiber,NB,661572,E-Werk Netze GmbH & Co. KG,1678,3134
9900367000001,Netzbetreiber,NB,662129,Stadtwerke Lambrecht (Pfalz) GmbH,2241,4631
9900368000000,Netzbetreiber,NB,662130,Stadtwerke Landau a.d.Isar,2242,4635
9900369000009,Netzbetreiber,NB,660711,EnergieSüdwest Netz GmbH,812,1202
9900371000005,Netzbetreiber,NB,662132,Stadtwerke Landshut,2244,4644
9900372000004,Netzbetreiber,NB,662133,Stadtwerke Langen Gesellschaft mit beschränkter Haftung,2245,4647
9900375000001,Netzbetreiber,NB,662440,StWL Städtische Werke Lauf a.d. Pegnitz GmbH,2552,5792
9900379000007,Netzbetreiber,NB,662137,Stadtwerke Lauterbach GmbH,2249,4662
9900381000003,Netzbetreiber,NB,662143,Stadtwerke Lemgo GmbH,2255,4677
9900386000008,Netzbetreiber,NB,660903,EWR Netze GmbH,1006,1692
9900387000007,Netzbetreiber,NB,660737,Energieversorgung Limburg GmbH,839,1286
9900388000006,Netzbetreiber,NB,662146,Stadtwerke Lindau (B) GmbH & Co. KG,2258,4687
9900396000006,Netzbetreiber,NB,661677,Pfalzwerke Netz AG,1785,3355
9900399000003,Netzbetreiber,NB,661561,TraveNetz GmbH,1667,3097
9900401000008,Netzbetreiber,NB,660020,ÜZ Mainfranken eG,75,6139
9900402000007,Netzbetreiber,NB,662160,Stadtwerke Lünen Gesellschaft mit beschränkter Haftung,2272,4738
9900403000006,Netzbetreiber,NB,660545,Elektrizitätswerk Mainbernheim GmbH,645,867
9900405000004,Netzbetreiber,NB,662163,Mainzer Netze GmbH,2275,4752
9900410000007,Netzbetreiber,NB,662165,Stadtwerke Marburg GmbH,2277,4760
9900417000000,Netzbetreiber,NB,662561,"Überlandwerk Rhön, Gesellschaft mit beschränkter Haftung",2675,6094
9900419000008,Netzbetreiber,NB,660084,Stadtwerke Menden GmbH,169,4774
9900420000005,Netzbetreiber,NB,662168,Stadtwerke Mengen,2280,4781
9900421000004,Netzbetreiber,NB,660608,EMB Energieversorgung Miltenberg-Bürgstadt GmbH & Co. KG,708,992
9900422000003,Netzbetreiber,NB,661342,KEW Karwendel Energie und Wasser GmbH,1447,2692
9900426000009,Netzbetreiber,NB,661591,NEW Netz GmbH,1697,3193
9900429000006,Netzbetreiber,NB,662171,Stadtwerke Mössingen,2283,4794
9900430000003,Netzbetreiber,NB,662172,Stadtwerke Mosbach GmbH,2284,4801
9900431000002,Netzbetreiber,NB,662173,Stadtwerke Mühlacker GmbH,2285,4802
9900432000001,Netzbetreiber,NB,661365,Kommunale Energienetze Inn-Salzach GmbH & Co. KG,1470,2735
9900433000000,Netzbetreiber,NB,662177,"Stadtwerke Mühlheim am Main, Gesellschaft mit beschränkter Haftung",2289,4816
9900434000009,Netzbetreiber,NB,662179,Stadtwerke Münchberg,2291,4821
9900449000002,Netzbetreiber,NB,661518,Stadtnetze Münster GmbH,1624,3027
9900450000009,Netzbetreiber,NB,660631,eneREGIO GmbH,731,1044
9900452000007,Netzbetreiber,NB,662185,Stadtwerke Neuburg an der Donau,2297,4848
9900454000005,Netzbetreiber,NB,661069,Gemeindewerke Neuendettelsau,1172,2098
9900455000004,Netzbetreiber,NB,662187,Stadtwerke Neuffen AG,2299,4853
9900456000003,Netzbetreiber,NB,662184,Stadtwerke Neu-Isenburg GmbH,2296,4842
9900457000002,Netzbetreiber,NB,664124,Stadtwerke Neumarkt i.d.Opf. Energie GmbH,19174,4859
9900459000000,Netzbetreiber,NB,662189,Stadtwerke Neunburg vorm Wald Strom GmbH,2301,4862
9900460000007,Netzbetreiber,NB,662430,Stromversorgung Neunkirchen GmbH,2542,5754
9900461000006,Netzbetreiber,NB,661343,KEW Kommunale Energie- und Wasserversorgung AG,1448,2696
9900462000005,Netzbetreiber,NB,662195,Stadtwerke Neustadt a. d. Aisch GmbH,2307,4881
9900463000004,Netzbetreiber,NB,662478,SWN Stadtwerke Neustadt GmbH,2590,4890
9900464000003,Netzbetreiber,NB,662196,Stadtwerke Neustadt a. d. Donau,2308,4884
9900465000002,Netzbetreiber,NB,662199,Stadtwerke Neustadt in Holstein,2311,4891
9900467000000,Netzbetreiber,NB,662194,Stadtwerke Neustadt an der Weinstraße GmbH,2306,4876
9900469000008,Netzbetreiber,NB,662202,Stadtwerke Neuwied GmbH,2314,4904
9900470000005,Netzbetreiber,NB,662203,Stadtwerke Nordfriesland - Netz GmbH,2315,4908
9900471000004,Netzbetreiber,NB,662727,Wirtschaftsbetriebe der Stadt Norden GmbH,2842,6400
9900472000003,Netzbetreiber,NB,662206,Stadtwerke Norderney GmbH,2318,4917
9900473000002,Netzbetreiber,NB,662207,Stadtwerke Norderstedt,2319,4922
9900474000001,Netzbetreiber,NB,660516,Elektrizitätsgenossenschaft Nordhalben und Umgebung eG,616,769
9900475000000,Netzbetreiber,NB,662479,SWN Stadtwerke Northeim GmbH,2591,5889
9900476000009,Netzbetreiber,NB,662208,Stadtwerke Nortorf AöR,2320,4926
9900479000006,Netzbetreiber,NB,661463,N-ERGIE Netz GmbH,1569,2938
9900482000001,Netzbetreiber,NB,660081,Stadtwerke Nürtingen GmbH,166,4934
9900484000009,Netzbetreiber,NB,661073,Gemeindewerke Oberaudorf,1176,2119
9900485000008,Netzbetreiber,NB,661635,Oberhausener Netzgesellschaft mbH,1742,3281
9900486000007,Netzbetreiber,NB,662209,Stadtwerke Oberkirch GmbH,2321,4936
9900489000004,Netzbetreiber,NB,662682,Weißachtal-Kraftwerke eG,2796,6319
9900492000009,Netzbetreiber,NB,660891,Elektrizitätswerk Oberwössen eG,994,1655
9900495000006,Netzbetreiber,NB,660518,Elektrizitätsgenossenschaft Ohlstadt eG,618,778
9900496000005,Netzbetreiber,NB,660896,EWE NETZ GmbH,999,1675
9900500000008,Netzbetreiber,NB,662480,SWO Netz GmbH,2592,5896
9900506000002,Netzbetreiber,NB,660362,C. Ensinger GmbH & Co. KG,461,435
9900508000000,Netzbetreiber,NB,662219,Stadtwerke Pappenheim GmbH,2331,4976
9900510000006,Netzbetreiber,NB,662222,STADTWERKE PASSAU GMBH,2334,4991
9900511000005,Netzbetreiber,NB,662223,"Stadtwerke Peine, Gesellschaft mit beschränkter Haftung",2335,4994
9900512000004,Netzbetreiber,NB,661367,Kommunalunternehmen Gemeindewerke Peißenberg,1472,2743
9900514000002,Netzbetreiber,NB,662224,Stadtwerke Pfarrkirchen,2336,5000
9900518000008,Netzbetreiber,NB,662226,Stadtwerke Südholstein GmbH,2338,5004
9900519000007,Netzbetreiber,NB,662227,Stadtwerke Pirmasens Versorgungs GmbH,2339,5010
9900520000004,Netzbetreiber,NB,662228,Stadtwerke Plattling,2340,5016
9900522000002,Netzbetreiber,NB,662236,Stadtwerke Quickborn GmbH,2348,5038
9900523000001,Netzbetreiber,NB,662238,Stadtwerke Radolfzell GmbH,2350,5047
9900524000000,Netzbetreiber,NB,662278,Stadtwerke Schwentinental GmbH,2390,5213
9900525000009,Netzbetreiber,NB,662239,Stadtwerke Ramstein-Miesenbach GmbH,2351,5051
9900526000008,Netzbetreiber,NB,664477,Stadtwerke Rastatt GmbH,30444,5659
9900527000007,Netzbetreiber,NB,662240,Stadtwerke Ratingen GmbH,2352,5055
9900531000001,Netzbetreiber,NB,661733,Regensburg Netz GmbH,1841,3443
9900533000009,Netzbetreiber,NB,660434,e-werk Sachsenwald GmbH,533,580
9900534000008,Netzbetreiber,NB,660901,EWR GmbH,1004,1684
9900535000007,Netzbetreiber,NB,669355,Schleswig-Holstein Netz GmbH,61136,3599
9900536000006,Netzbetreiber,NB,662243,Stadtwerke Rendsburg GmbH,2355,5067
9900537000005,Netzbetreiber,NB,660519,Elektrizitäts-Genossenschaft Rettenberg eG,619,783
9900539000003,Netzbetreiber,NB,660943,FairNetz GmbH,1046,1773
9900540000000,Netzbetreiber,NB,662244,stadtwerker Versorgungs GmbH,2356,5074
9900541000009,Netzbetreiber,NB,660646,Energie- und Wasserversorgung Rheine GmbH,747,1080
9900545000005,Netzbetreiber,NB,662246,Stadtwerke Rinteln GmbH,2358,5080
9900547000003,Netzbetreiber,NB,661923,Stadtwerke Bad Rodach,2033,3883
9900548000002,Netzbetreiber,NB,660506,Elektrizitäts-Genossenschaft Röthenbach eG,605,729
9900549000001,Netzbetreiber,NB,662249,Stadtwerke Röthenbach a.d. Pegnitz GmbH,2361,5088
